rooms,area_sqm,living_area_sqm,kitchen_area_sqm,floor,floors_total,metro_time_min,build_year,prepay_months,rooms_was_missing,living_area_sqm_missing,kitchen_area_sqm_missing,build_year_missing,prepay_months_missing,is_agent,district_grouped_te,metro_grouped_te,repair_type_cosmetic,repair_type_design,repair_type_euro,repair_type_no,repair_type_unknown,house_material_unknown,house_material_Блочный,house_material_Кирпичный,house_material_Монолитно кирпичный,house_material_Монолитный,house_material_Панельный,log_price_rub
3.0,80.0,57.0,8.0,2,22,5.0,2004.0,1.0,0,0,0,1,1,1,11.710460023731514,11.865727639780694,False,True,False,False,False,True,False,False,False,False,False,12.323860125621126
1.0,35.0,18.0,9.0,4,7,4.0,1923.0,1.0,0,0,0,0,0,0,11.558950377253428,11.435891445575384,False,True,False,False,False,False,False,True,False,False,False,11.289794413577894
2.0,60.0,45.0,10.0,8,13,5.0,2016.0,1.0,0,0,0,0,0,1,12.203890590270259,12.193488756915183,False,True,False,False,False,False,False,False,False,True,False,12.206077645517674
3.0,82.7,38.6,23.1,3,33,10.0,2004.0,1.0,0,0,0,1,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,12.59473402514672
2.0,60.0,35.0,10.0,11,17,14.0,1985.0,1.0,0,0,0,0,0,1,11.43674566999424,11.430849983966748,False,False,True,False,False,False,True,False,False,False,False,11.156264806643742
1.0,39.0,20.0,9.0,11,12,16.0,1994.0,1.0,0,0,0,0,0,1,11.376625938551904,11.36580016899419,True,False,False,False,False,False,False,False,False,False,True,10.859018228147889
2.0,56.0,37.0,8.0,2,12,6.0,1965.0,1.0,0,0,0,0,0,1,11.262135477920678,11.245300933369183,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
1.0,33.0,19.0,9.3,1,5,7.0,1967.0,1.0,0,1,1,0,0,1,11.949383376661066,11.370512840717634,False,True,False,False,False,True,False,False,False,False,False,11.289794413577894
2.0,68.0,31.0,10.0,3,10,6.0,2015.0,1.0,0,1,1,0,0,1,11.824944902874211,11.541480373213297,False,True,False,False,False,False,False,False,False,True,False,12.429220196836384
2.0,35.0,20.0,10.0,7,19,9.0,2001.0,1.0,0,0,0,1,0,1,11.824944902874211,11.541480373213297,False,True,False,False,False,True,False,False,False,False,False,11.60824473564232
3.0,105.0,70.0,20.0,2,28,12.0,2009.0,1.0,0,0,0,0,0,1,11.44635645877924,11.463654281657279,False,True,False,False,False,True,False,False,False,False,False,12.206077645517674
3.0,65.0,50.0,10.0,8,16,13.0,1978.0,1.0,0,0,0,0,0,1,11.258831271871992,11.318788049831136,False,True,False,False,False,False,True,False,False,False,False,11.472113887062386
1.0,38.0,19.0,10.0,9,16,8.0,1980.0,1.0,0,1,0,0,0,1,11.100682875805719,10.958596477675162,False,True,False,False,False,False,False,False,False,False,True,11.002116507732016
1.0,35.0,19.0,9.3,7,16,14.0,1987.0,1.0,0,1,1,0,0,1,11.121038685203159,11.06110021073008,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
3.0,56.0,46.0,6.0,1,9,9.0,1979.0,1.0,0,0,0,0,0,1,11.188654913004468,11.150347231215958,False,False,True,False,False,False,False,False,False,False,True,11.225256725762891
2.0,52.0,34.0,8.0,14,17,20.0,1985.0,1.0,0,0,0,0,0,1,11.143615759563113,11.136308329781832,True,False,False,False,False,False,False,False,False,False,True,11.002116507732016
1.0,38.4,19.0,9.0,20,22,7.0,2008.0,1.0,0,0,0,0,0,1,11.341824645143642,11.48966261290911,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
4.0,135.0,85.0,16.0,30,35,13.0,2004.5,1.0,0,1,1,1,1,1,11.835878363954608,11.797566673977094,False,False,False,False,True,True,False,False,False,False,False,13.527829818844936
3.0,54.2,48.0,6.0,1,5,5.0,1963.0,1.0,0,1,0,0,0,1,11.694476400417948,11.400798841484091,False,False,True,False,False,False,False,True,False,False,False,11.695255355062796
2.0,60.0,36.0,14.0,13,14,6.0,2018.0,1.0,0,0,0,0,0,0,11.118330974378768,11.141882170343257,False,False,True,False,False,False,False,False,False,True,False,11.51293546492023
1.0,30.9,17.5,5.7,3,5,8.0,1968.0,1.0,0,0,0,0,0,1,11.149973340097526,11.050366732136558,False,True,False,False,False,False,False,False,False,False,True,10.714439990727769
2.0,55.0,40.0,11.0,16,16,8.0,1981.0,1.0,0,0,0,0,0,0,11.172844928273014,11.141882170343257,False,False,True,False,False,False,False,False,False,False,True,11.350418300109132
0.0,25.5,15.0,9.0,2,17,20.0,2021.0,1.0,1,0,0,1,0,1,11.03994227161258,11.114706633825005,False,False,True,False,False,True,False,False,False,False,False,10.968215530759236
1.0,38.0,20.0,9.0,13,17,11.0,1991.0,1.0,0,0,0,0,0,1,11.116797090231312,11.141882170343257,True,False,False,False,False,False,False,False,False,False,True,10.736418414365374
2.0,56.0,50.0,10.0,3,8,4.0,2007.0,1.0,0,0,1,0,0,1,12.087206620487938,11.786964500750674,False,False,True,False,False,False,False,True,False,False,False,11.918397239722838
2.0,43.0,31.0,10.0,5,5,8.0,1967.0,1.0,0,1,1,0,0,0,11.280369635524206,11.15753395418279,False,False,True,False,False,False,False,False,False,False,True,11.07443600653965
1.0,50.0,16.0,25.0,2,12,11.0,1965.0,1.0,0,0,0,0,0,1,11.558950377253428,11.722540672318255,False,True,False,False,False,False,True,False,False,False,False,11.849404844423074
0.0,25.0,19.0,5.0,13,24,9.0,2024.0,1.0,1,0,0,0,0,1,11.70126226841355,11.5217913811505,False,True,False,False,False,True,False,False,False,False,False,11.695255355062796
4.0,97.0,32.0,35.0,26,57,10.0,2022.0,1.0,0,0,0,0,0,0,11.710460023731514,11.457722791412095,False,True,False,False,False,False,False,False,False,True,False,12.611541086966117
1.0,37.5,18.9,8.2,4,17,8.0,1986.0,1.0,0,0,0,0,0,1,11.139450103571626,11.162643424343365,False,False,True,False,False,False,False,False,False,False,True,11.082157933374816
3.0,68.0,50.0,12.0,5,12,8.0,1974.0,1.0,0,0,0,0,0,1,11.694476400417948,11.711200805228696,False,False,True,False,False,False,False,False,False,False,True,11.60824473564232
2.0,43.3,29.5,5.5,3,5,5.0,1961.0,1.0,0,0,0,0,0,1,11.20956978454985,11.16607108792699,True,False,False,False,False,False,False,False,False,True,False,11.082157933374816
3.0,65.0,46.0,7.0,7,12,12.0,1972.0,1.0,0,0,0,0,0,1,10.998030560821872,11.370512840717634,True,False,False,False,False,False,False,False,False,False,True,11.082157933374816
0.0,33.0,20.0,7.0,12,12,4.0,1968.0,1.0,1,0,0,0,0,1,11.869119250297855,11.823593542780586,False,False,True,False,False,False,False,True,False,False,False,11.38269148703638
0.0,34.3,25.0,5.0,7,12,16.0,1966.0,1.0,1,0,0,0,0,1,11.917776620328693,11.888284289062431,False,False,True,False,False,False,True,False,False,False,False,11.082157933374816
2.0,58.0,35.4,8.2,14,14,18.0,2009.0,1.0,0,0,0,0,0,0,10.944512679091805,10.87810870028785,False,False,True,False,False,False,False,False,False,False,True,10.985309671896765
1.0,35.0,18.0,9.0,14,17,7.0,2002.0,1.0,0,0,0,0,0,0,11.409613131332188,11.406265002044723,True,False,False,False,False,False,False,False,False,False,True,11.156264806643742
2.0,43.0,25.0,6.0,4,12,5.0,1968.0,1.0,0,0,0,0,0,1,11.07282652072549,11.098248156386994,True,False,False,False,False,False,True,False,False,False,False,10.778977123006351
2.0,70.0,30.1,17.2,38,41,16.0,2023.0,1.0,0,0,0,0,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,12.04355959836804
2.0,56.0,36.0,12.0,10,12,19.0,1980.0,1.0,0,0,0,0,0,1,11.139450103571626,11.162643424343365,True,False,False,False,False,False,False,False,False,False,True,11.225256725762891
3.0,60.0,48.0,12.0,9,9,10.0,2004.0,1.0,0,1,1,1,1,1,11.121038685203159,11.06110021073008,False,False,False,False,True,True,False,False,False,False,False,11.225256725762891
2.0,64.0,31.0,10.0,9,47,12.0,2017.0,1.0,0,1,1,0,0,1,11.371272763011971,11.558643632722514,False,False,True,False,False,False,False,False,False,True,False,11.51293546492023
1.0,43.0,24.0,10.0,4,12,9.0,1978.0,1.0,0,0,0,0,0,1,11.049561897996501,11.06110021073008,True,False,False,False,False,False,False,False,False,False,True,10.66897865021924
1.0,42.0,25.0,12.0,9,25,12.0,2022.0,1.0,0,0,0,0,0,1,11.300619017103594,11.370512840717634,False,True,False,False,False,True,False,False,False,False,False,11.156264806643742
1.0,39.1,19.0,10.0,2,12,1.0,1980.0,2.0,0,1,0,0,0,0,11.203299062538107,11.21471466944883,False,False,True,False,False,False,False,False,False,True,False,11.225256725762891
2.0,48.0,31.0,12.0,17,25,6.0,2022.0,1.0,0,0,0,0,0,1,11.835878363954608,11.580343667034127,False,False,True,False,False,True,False,False,False,False,False,11.695255355062796
2.0,38.4,14.0,8.0,7,21,13.0,2001.0,1.0,0,0,0,1,0,1,11.835878363954608,11.581491101156441,False,True,False,False,False,True,False,False,False,False,False,11.775297421715829
2.0,51.0,30.0,13.0,5,19,5.0,2010.0,1.0,0,0,0,0,0,1,11.504631066895532,11.370512840717634,False,True,False,False,False,False,False,False,False,False,True,11.49273296168228
2.0,59.0,31.0,10.0,6,12,11.0,2001.0,1.0,0,1,1,1,0,1,11.10956390659661,11.138330148185595,False,False,True,False,False,True,False,False,False,False,False,11.002099841204238
1.0,35.0,20.0,7.3,9,12,15.0,1977.0,1.0,0,0,0,0,0,1,11.11018149867189,11.136308329781832,True,False,False,False,False,False,False,False,False,False,True,10.66897865021924
3.0,105.0,88.0,15.0,9,14,4.0,2008.0,1.0,0,0,0,0,0,1,11.149973340097526,11.050366732136558,False,True,False,False,False,False,False,True,False,False,False,11.736077016252436
2.0,54.0,34.0,10.0,13,16,3.0,2017.0,1.0,0,0,0,0,1,1,11.326836157860535,11.525512336552195,False,False,True,False,False,True,False,False,False,False,False,11.695255355062796
2.0,64.4,35.0,10.0,16,34,17.0,2001.0,1.0,0,0,0,1,0,1,11.949383376661066,11.918239299541641,False,True,False,False,False,True,False,False,False,False,False,12.765691290604371
4.0,150.0,85.0,30.0,3,7,3.0,1997.0,1.0,0,1,0,0,0,1,12.087206620487938,12.193488756915183,False,True,False,False,False,False,False,True,False,False,False,12.899222326086994
3.0,73.0,48.0,12.0,11,38,14.0,2024.0,1.0,0,1,1,0,0,0,11.403885966996384,11.342740211011991,False,True,False,False,False,True,False,False,False,False,False,12.345838935721968
3.0,60.0,48.0,8.2,3,9,5.0,1968.0,1.0,0,1,0,0,0,1,11.229415071105773,11.281517638098803,True,False,False,False,False,False,False,False,False,False,True,11.156264806643742
1.0,36.0,20.0,12.0,4,8,16.0,2024.0,1.0,0,0,0,0,0,1,10.818572799672967,10.85807058373303,False,False,True,False,False,True,False,False,False,False,False,10.59665973278358
2.0,44.9,31.0,10.0,1,5,10.0,1970.0,1.0,0,1,1,0,0,1,11.031924115036011,11.064649971895024,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
0.0,21.0,16.0,5.0,2,5,3.0,2021.0,1.0,1,1,1,1,1,1,11.824944902874211,11.866763834681835,False,False,False,False,True,True,False,False,False,False,False,11.60824473564232
1.0,30.4,18.0,6.0,1,5,5.0,1961.0,1.0,0,0,0,0,0,1,11.397191022644797,11.429070514764451,True,False,False,False,False,False,False,True,False,False,False,10.968215530759236
0.0,19.4,8.0,10.0,11,33,4.0,2021.0,1.0,1,0,0,1,0,1,11.095407365555968,11.145380083689112,False,False,True,False,False,True,False,False,False,False,False,10.915106645867503
0.0,18.0,9.0,2.0,12,21,11.0,2021.0,1.0,1,0,0,1,1,1,11.198511451391504,11.198993388305412,False,True,False,False,False,True,False,False,False,False,False,10.915106645867503
2.0,82.0,44.0,15.0,50,75,3.0,2013.0,1.0,0,0,0,0,0,1,12.203890590270259,12.426582981626263,False,True,False,False,False,False,False,False,False,True,False,12.611541086966117
2.0,45.0,17.0,5.0,7,8,13.0,1959.0,1.0,0,0,0,0,0,0,11.504631066895532,11.656305669970285,False,False,True,False,False,False,False,False,False,False,True,11.289794413577894
4.0,96.0,64.0,10.0,4,12,10.0,2001.0,1.0,0,0,0,0,0,1,10.944512679091805,11.119652131793258,True,False,False,False,False,False,False,False,False,True,False,11.695255355062796
2.0,37.7,31.0,10.0,3,9,16.0,2001.0,1.0,0,1,1,1,1,0,11.07982831365929,11.112575322145636,False,False,False,False,True,True,False,False,False,False,False,10.736418414365374
1.0,44.0,22.0,11.0,13,16,2.0,2021.0,1.0,0,0,0,0,0,1,11.47568309006193,11.414695855772184,False,False,True,False,False,False,False,False,False,True,False,11.082157933374816
0.0,28.9,14.0,5.0,5,21,15.0,2021.0,1.0,1,0,0,1,1,1,11.376625938551904,11.400798841484091,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
0.0,27.0,18.0,6.0,19,25,4.0,2024.0,1.0,1,0,0,0,0,1,11.101187650832118,11.086870766462853,False,True,False,False,False,True,False,False,False,False,False,10.915106645867503
3.0,56.0,40.0,10.0,6,15,16.0,2022.0,1.0,0,0,0,0,0,1,11.824944902874211,11.414110844261707,False,True,False,False,False,False,False,False,False,True,False,11.775297421715829
3.0,103.0,60.0,23.0,14,25,10.0,2008.0,1.0,0,0,0,0,0,1,11.553914513907973,11.509058546795625,False,False,True,False,False,False,False,False,False,True,False,11.982935344196433
3.0,124.0,48.0,12.0,4,7,7.0,2002.0,1.0,0,1,1,0,0,1,11.824944902874211,11.766956418713223,False,False,True,False,False,True,False,False,False,False,False,12.706850963741102
2.0,58.0,31.0,12.0,6,25,7.0,2013.0,1.0,0,1,0,0,0,1,10.971973586625806,10.986259282840345,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
3.0,125.0,70.0,15.0,2,16,12.0,1999.0,1.0,0,0,0,0,0,1,11.553914513907973,11.424111186802838,False,True,False,False,False,False,False,True,False,False,False,12.07254696717504
2.0,43.0,19.0,16.0,4,31,9.0,2023.0,1.0,0,0,0,0,1,1,11.198511451391504,11.242836283018018,True,False,False,False,False,False,False,False,False,True,False,11.156264806643742
3.0,64.4,49.0,9.0,2,14,10.0,1970.0,1.0,0,0,0,0,0,1,11.488475763349287,11.411716037323313,True,False,False,False,False,False,True,False,False,False,False,11.225256725762891
5.0,150.0,92.0,18.0,9,16,9.0,1997.0,1.0,0,0,0,0,0,1,11.422449419177148,11.732558642736226,False,False,True,False,False,False,False,False,False,False,True,11.51293546492023
2.0,60.0,38.0,12.0,4,8,9.0,1958.0,1.0,0,0,0,0,0,1,12.171460066360403,11.918675774321798,False,False,True,False,False,False,False,True,False,False,False,11.695255355062796
1.0,32.2,12.2,15.0,24,33,10.0,2023.0,1.0,0,0,0,0,0,1,11.198511451391504,11.242836283018018,False,False,True,False,False,True,False,False,False,False,False,11.381688580803818
0.0,21.5,15.0,5.0,22,25,12.0,2021.0,1.0,1,0,0,0,0,0,11.069765422948377,11.07423611035159,False,True,False,False,False,False,False,False,False,True,False,10.714439990727769
2.0,45.0,31.0,10.0,14,14,6.0,2023.0,1.0,0,1,1,0,0,0,10.831929619549957,10.87810870028785,False,False,True,False,False,True,False,False,False,False,False,10.968215530759236
1.0,33.0,20.4,7.5,15,17,10.0,1970.0,1.0,0,0,0,0,0,1,11.917776620328693,11.979457645730587,False,True,False,False,False,False,True,False,False,False,False,11.289794413577894
1.0,43.0,19.0,9.3,12,16,10.0,2001.0,1.0,0,1,1,1,0,1,11.149973340097526,11.098248156386994,False,False,True,False,False,True,False,False,False,False,False,11.082157933374816
3.0,96.0,48.0,12.0,3,21,10.0,2016.0,1.0,0,1,1,0,0,1,12.203890590270259,11.926771152385808,False,True,False,False,False,False,False,False,False,True,False,12.971542813248435
1.0,38.5,19.0,9.3,9,17,8.0,2001.0,1.0,0,1,1,1,1,0,11.409613131332188,11.406265002044723,False,False,False,False,True,True,False,False,False,False,False,11.156264806643742
0.0,33.0,30.0,5.0,6,10,12.0,2017.0,1.0,1,0,1,0,0,0,11.49438253057822,11.499432404030426,False,False,True,False,False,False,False,False,False,True,False,11.461642696843066
2.0,63.0,35.0,9.0,7,10,14.0,1960.0,1.0,0,0,0,0,0,1,11.44635645877924,11.509058546795625,True,False,False,False,False,False,False,True,False,False,False,11.373674891823535
0.0,21.0,16.0,3.0,11,17,8.0,2024.0,1.0,1,0,0,0,0,1,11.116960357376627,11.121550939980537,False,True,False,False,False,True,False,False,False,False,False,10.819798284210286
1.0,38.0,20.0,9.0,9,16,12.0,1981.0,1.0,0,0,0,0,0,0,11.118330974378768,11.113597818568756,False,False,True,False,False,False,False,False,False,False,True,11.112462823634855
2.0,54.6,41.6,10.0,4,14,6.0,1972.0,1.0,0,0,1,0,0,0,12.203890590270259,11.996418486568178,False,False,True,False,False,False,False,True,False,False,False,12.100717685412471
1.0,33.0,19.0,7.5,3,9,6.0,1967.0,1.0,0,0,0,0,0,1,11.187465063446966,11.112575322145636,True,False,False,False,False,False,False,False,False,False,True,10.757924157061597
3.0,71.0,48.0,12.0,5,53,8.0,2023.0,1.0,0,1,1,0,0,0,12.203890590270259,11.83430569362014,False,True,False,False,False,False,False,False,False,True,False,12.506180941677355
3.0,58.3,43.0,6.0,1,9,6.0,1968.0,1.0,0,0,0,0,0,1,11.403885966996384,11.38391337353993,True,False,False,False,False,False,False,False,False,False,True,11.156264806643742
1.0,49.4,24.4,12.9,3,9,8.0,2002.0,1.0,0,0,0,0,0,1,11.149973340097526,11.050366732136558,False,False,True,False,False,False,False,False,False,True,False,11.225256725762891
1.0,34.0,18.0,14.0,1,33,5.0,2023.0,1.0,0,0,0,0,0,0,11.422449419177148,11.518580755822974,False,True,False,False,False,True,False,False,False,False,False,11.461642696843066
1.0,39.0,20.0,9.0,3,17,12.0,2009.0,1.0,0,0,0,0,0,1,10.944512679091805,11.119192351087028,False,False,True,False,False,False,False,False,False,False,True,10.518700218288163
1.0,38.5,18.9,7.5,5,17,9.0,2000.0,1.0,0,0,0,0,0,1,11.239541214212286,11.268453669392715,True,False,False,False,False,True,False,False,False,False,False,10.915106645867503
1.0,39.0,18.0,8.5,10,15,12.0,2007.0,1.0,0,0,0,0,0,0,10.944512679091805,11.0625332807281,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
1.0,40.0,20.0,10.0,17,17,9.0,2021.0,1.0,0,0,0,0,0,1,10.944512679091805,11.0625332807281,False,False,True,False,False,False,False,False,False,True,False,10.915106645867503
2.0,58.0,32.0,11.0,14,24,5.0,2024.0,1.0,0,0,0,0,0,1,11.710460023731514,11.457722791412095,False,False,True,False,False,True,False,False,False,False,False,11.775297421715829
1.0,37.0,21.0,7.0,5,9,16.0,1961.0,1.0,0,0,0,0,0,1,11.383297219173842,11.424111186802838,True,False,False,False,False,False,True,False,False,False,False,10.757924157061597
2.0,38.0,25.0,10.0,2,24,6.0,2023.0,1.0,0,0,0,0,0,1,10.998030560821872,11.17830492716128,False,False,True,False,False,True,False,False,False,False,False,11.082157933374816
2.0,45.0,20.0,15.0,3,17,8.0,2019.0,1.0,0,0,0,0,0,1,11.869119250297855,11.823593542780586,False,True,False,False,False,False,False,False,False,True,False,11.849404844423074
3.0,115.0,65.0,14.0,2,18,4.0,2002.0,1.0,0,0,0,0,0,1,11.445936602472566,11.492445125315232,True,False,False,False,False,False,False,False,False,True,False,11.60824473564232
1.0,34.0,18.0,8.0,8,21,15.0,2001.0,1.0,0,0,0,1,0,1,11.376625938551904,11.400798841484091,False,True,False,False,False,True,False,False,False,False,False,11.289794413577894
2.0,50.0,31.0,10.0,3,5,10.0,2001.0,1.0,0,1,1,1,1,1,11.100682875805719,11.218989620592023,False,False,False,False,True,True,False,False,False,False,False,11.277215789596893
2.0,82.0,50.0,17.0,4,12,7.0,2005.0,1.0,0,0,0,0,0,0,11.835878363954608,11.828500378324684,True,False,False,False,False,False,False,False,True,False,False,11.982935344196433
3.0,75.0,44.0,10.0,3,16,5.0,2001.0,1.0,0,0,0,0,0,1,11.127890772879656,11.119192351087028,True,False,False,False,False,False,False,False,False,True,False,11.156264806643742
2.0,55.0,31.0,9.0,6,17,11.0,2006.0,1.0,0,0,0,0,0,1,11.116960357376627,11.121550939980537,True,False,False,False,False,False,False,False,False,False,True,11.23850177707664
2.0,89.0,55.0,16.0,21,30,16.0,2004.0,1.0,0,0,0,0,0,0,11.46623991191743,11.638702586306508,False,True,False,False,False,False,False,False,False,True,False,11.849404844423074
3.0,136.0,95.0,20.0,2,12,7.0,1996.0,1.0,0,0,0,0,0,0,11.782324814288112,11.435592860615913,False,True,False,False,False,False,True,False,False,False,False,12.73670383776449
2.0,67.0,42.0,10.0,6,6,14.0,1941.0,1.0,0,0,0,0,0,1,12.171460066360403,12.041899117733577,False,False,True,False,False,False,False,True,False,False,False,11.81303746480054
